Kingdom,KingdomC,Phylum,PhylumC,Class,ClassC,Order,OrderC,Family,FamilyC,Genus,GenusC,Species,ScientificName,CommonNameC,IsEndemic
Animalia,動物界,Chordata,脊索動物門,Aves,鳥綱,Columbiformes,鴿形目,Columbidae,鳩鴿科,Treron,綠鳩屬,formosae,Treron formosae,紅頭綠鳩,1
Animalia,動物界,Chordata,脊索動物門,Aves,鳥綱,Columbiformes,鴿形目,Columbidae,鳩鴿科,Streptopelia,斑鳩屬,orientalis,Streptopelia orientalis,金背鳩,1
Animalia,動物界,Chordata,脊索動物門,Aves,鳥綱,Ciconiiformes,鸛形目,Accipitridae,鷹科,Spilornis,蛇鵰屬,cheela,Spilornis cheela,蛇鵰;大冠鷲,1
Animalia,動物界,Chordata,脊索動物門,Aves,鳥綱,Ciconiiformes,鸛形目,Accipitridae,鷹科,Accipiter,鷹屬,virgatus,Accipiter virgatus,松雀鷹,1
Animalia,動物界,Chordata,脊索動物門,Aves,鳥綱,Ciconiiformes,鸛形目,Accipitridae,鷹科,Accipiter,鷹屬,trivirgatus,Accipiter trivirgatus,鳳頭蒼鷹,1
Animalia,動物界,Chordata,脊索動物門,Amphibia,兩生綱,Caudata,有尾目,Hynobiidae,山椒魚科,Hynobius,,sonani,Hynobius sonani,楚南氏山椒魚,1
Animalia,動物界,Chordata,脊索動物門,Amphibia,兩生綱,Caudata,有尾目,Hynobiidae,山椒魚科,Hynobius,,glacialis,Hynobius glacialis,南湖山椒魚,1
Animalia,動物界,Chordata,脊索動物門,Amphibia,兩生綱,Caudata,有尾目,Hynobiidae,山椒魚科,Hynobius,,fuca,Hynobius fuca,觀霧山椒魚,1
Animalia,動物界,Chordata,脊索動物門,Amphibia,兩生綱,Caudata,有尾目,Hynobiidae,山椒魚科,Hynobius,,formosanus,Hynobius formosanus,臺灣山椒魚,1
Animalia,動物界,Chordata,脊索動物門,Amphibia,兩生綱,Caudata,有尾目,Hynobiidae,山椒魚科,Hynobius,,arisanensis,Hynobius arisanensis,阿里山山椒魚,1
Animalia,動物界,Chordata,脊索動物門,Amphibia,兩生綱,Anura,無尾目,Rhacophoridae,樹蛙科,Rhacophorus,,taipeianus,Rhacophorus taipeianus,臺北樹蛙,1
Animalia,動物界,Chordata,脊索動物門,Amphibia,兩生綱,Anura,無尾目,Rhacophoridae,樹蛙科,Rhacophorus,,prasinatus,Rhacophorus prasinatus,翡翠樹蛙,1
Animalia,動物界,Chordata,脊索動物門,Amphibia,兩生綱,Anura,無尾目,Rhacophoridae,樹蛙科,Rhacophorus,,moltrechti,Rhacophorus moltrechti,莫氏樹蛙,1
Animalia,動物界,Chordata,脊索動物門,Amphibia,兩生綱,Anura,無尾目,Rhacophoridae,樹蛙科,Rhacophorus,,aurantiventris,Rhacophorus aurantiventris,橙腹樹蛙,1
Animalia,動物界,Chordata,脊索動物門,Amphibia,兩生綱,Anura,無尾目,Rhacophoridae,樹蛙科,Rhacophorus,,arvalis,Rhacophorus arvalis,諸羅樹蛙,1
Animalia,動物界,Chordata,脊索動物門,Amphibia,兩生綱,Anura,無尾目,Rhacophoridae,樹蛙科,Kurixalus,,idiootocus,Kurixalus idiootocus,面天樹蛙,1
Animalia,動物界,Chordata,脊索動物門,Amphibia,兩生綱,Anura,無尾目,Rhacophoridae,樹蛙科,Buergeria,,robusta,Buergeria robusta,褐樹蛙,1
Animalia,動物界,Chordata,脊索動物門,Amphibia,兩生綱,Anura,無尾目,Bufonidae,蟾蜍科,Bufo,,bankorensis,Bufo bankorensis,盤古蟾蜍,1
Animalia,動物界,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Stomiiformes,巨口魚目,Stomiidae,巨口魚科,Astronesthes,星衫魚屬,formosana,Astronesthes formosana,臺灣星衫魚,1
Animalia,動物界,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Siluriformes,鯰形目,Bagridae,鮠科,Pseudobagrus,擬鱨屬,brevianalis taiwanensis,Pseudobagrus brevianalis taiwanensis,臺灣鮠;臺灣擬鱨;三角鉤;三角姑,1
Animalia,動物界,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Siluriformes,鯰形目,Bagridae,鮠科,Pseudobagrus,擬鱨屬,brevianalis brevianalis,Pseudobagrus brevianalis brevianalis,短臂鮠;短臂擬鱨;日月潭鮠;三角鉤;三角姑,1
Animalia,動物界,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Siluriformes,鯰形目,Amblycipitidae,鮰科,Liobagrus,屬,nantoensis,Liobagrus nantoensis,南投鮰;南投;紅噹仔;黃蜂,1
Animalia,動物界,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Siluriformes,鯰形目,Amblycipitidae,鮰科,Liobagrus,屬,formosanus,Liobagrus formosanus,臺灣鮰;臺灣;紅噹仔;黃蜂,1
Animalia,動物界,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Scorpaeniformes,鮋形目,Scorpaenidae,鮋科,Scorpaena,鮋屬,pepo,Scorpaena pepo,南瓜鮋;石狗公;石頭魚,1
Animalia,動物界,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Scorpaeniformes,鮋形目,Scorpaenidae,鮋科,Ocosia,線鮋屬,spinosa,Ocosia spinosa,棘裸絨鮋;棘線鮋;石狗公;石頭魚,1
Animalia,動物界,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Scorpaeniformes,鮋形目,Aploactinidae,絨皮鮋科,Erisphex,虻鮋屬,simplex,Erisphex simplex,平滑絨鮋;平滑虻鮋;虎魚,1
Animalia,動物界,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Salmoniformes,鮭形目,Salmonidae,鮭科,Oncorhynchus,大麻哈魚屬,masou formosanus,Oncorhynchus masou formosanus,臺灣櫻花鉤吻鮭;臺灣馬蘇大麻哈魚;櫻花鉤吻鮭;臺灣鱒;大甲鱒;梨山鱒,1
Animalia,動物界,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Pleuronectiformes,鰈形目,Samaridae,冠鰈科,Samariscus,沙鰈屬,filipectoralis,Samariscus filipectoralis,絲鰭沙鰈;扁魚;皇帝魚;半邊魚;比目魚,1
Animalia,動物界,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Pleuronectiformes,鰈形目,Paralichthyidae,牙鮃科,Pseudorhombus,斑?屬,ctenosquamis,Pseudorhombus ctenosquamis,櫛鱗斑鮃;扁魚;皇帝魚;半邊魚;比目魚,1
Animalia,動物界,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Perciformes,鱸形目,Tripterygiidae,三鰭鳚科,Enneapterygius,雙線鳚屬,sheni,Enneapterygius sheni,沈氏雙線鳚;狗鰷;三鰭鳚,1
Animalia,動物界,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Perciformes,鱸形目,Tripterygiidae,三鰭鳚科,Enneapterygius,雙線鳚屬,shaoi,Enneapterygius shaoi,邵氏雙線鳚;狗鰷;三鰭鳚,1
Animalia,動物界,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Perciformes,鱸形目,Tripterygiidae,三鰭鳚科,Enneapterygius,雙線鳚屬,cheni,Enneapterygius cheni,陳氏雙線鳚;狗鰷;三鰭鳚,1
Animalia,動物界,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Perciformes,鱸形目,Sillaginidae,沙鮻科,Sillago,鱚屬,microps,Sillago microps,小眼沙鮻;小眼鱚;沙腸仔;kiss 魚,1
Animalia,動物界,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Perciformes,鱸形目,Serranidae,鮨科,Plectranthias,棘花鮨屬,sheni,Plectranthias sheni,沈氏棘花鱸;花鱸,1
Animalia,動物界,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Perciformes,鱸形目,Opistognathidae,後頜魚科,Stalix,叉棘鰧屬,sheni,Stalix sheni,沈氏艾棘魚;沈氏叉棘鰧;叉棘鱚;狗旗仔,1
Animalia,動物界,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Perciformes,鱸形目,Labridae,隆頭魚科,Pseudocoris,擬盔魚屬,ocellata,Pseudocoris ocellata,眼斑擬盔魚;側斑擬盔魚;側斑擬鸚鯛;黃彩龍;汕冷仔,1
Animalia,動物界,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Perciformes,鱸形目,Gobiidae,鰕虎科,Rhinogobius,吻鰕虎魚屬,nantaiensis,Rhinogobius nantaiensis,南台吻鰕虎;南台吻鰕虎魚,1
Animalia,動物界,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Perciformes,鱸形目,Gobiidae,鰕虎科,Rhinogobius,吻鰕虎魚屬,nagoyae formosanus,Rhinogobius nagoyae formosanus,臺灣明古屋吻鰕虎,1
Animalia,動物界,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Perciformes,鱸形目,Gobiidae,鰕虎科,Rhinogobius,吻鰕虎魚屬,maculafasciatus,Rhinogobius maculafasciatus,斑帶吻鰕虎;斑帶吻鰕虎魚,1
Animalia,動物界,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Perciformes,鱸形目,Gobiidae,鰕虎科,Rhinogobius,吻鰕虎魚屬,lanyuensis,Rhinogobius lanyuensis,蘭嶼吻鰕虎;蘭嶼吻鰕虎魚,1
Animalia,動物界,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Perciformes,鱸形目,Gobiidae,鰕虎科,Rhinogobius,吻鰕虎魚屬,henchuenensis,Rhinogobius henchuenensis,恆春吻鰕虎;恆春吻鰕虎魚魚,1
Animalia,動物界,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Perciformes,鱸形目,Gobiidae,鰕虎科,Rhinogobius,吻鰕虎魚屬,gigas,Rhinogobius gigas,大吻鰕虎;大吻鰕虎魚,1
Animalia,動物界,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Perciformes,鱸形目,Gobiidae,鰕虎科,Rhinogobius,吻鰕虎魚屬,delicatus,Rhinogobius delicatus,細斑吻鰕虎;細斑吻鰕虎魚,1
Animalia,動物界,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Perciformes,鱸形目,Gobiidae,鰕虎科,Rhinogobius,吻鰕虎魚屬,candidianus,Rhinogobius candidianus,明潭吻鰕虎;明潭吻鰕虎魚,1
Animalia,動物界,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Perciformes,鱸形目,Gobiidae,鰕虎科,Ctenogobiops,櫛眼鰕虎魚屬,formosa,Ctenogobiops formosa,臺灣櫛鰕虎;臺灣櫛眼鰕虎魚,1
Animalia,動物界,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Perciformes,鱸形目,Gobiidae,鰕虎科,Callogobius,美鰕虎魚屬,sheni,Callogobius sheni,沈氏硬皮鰕虎,1
Animalia,動物界,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Perciformes,鱸形目,Gobiidae,鰕虎科,Amblyeleotris,鈍塘鱧屬,taipinensis,Amblyeleotris taipinensis,太平島鈍鯊;太平島鈍塘鱧,1
Animalia,動物界,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Perciformes,鱸形目,Gobiidae,鰕虎科,Amblyeleotris,鈍塘鱧屬,bleekeri,Amblyeleotris bleekeri,布氏鈍鯊;布氏鈍塘鱧,1
Animalia,動物界,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Gadiformes,鱈形目,Macrouridae,鼠尾鱈科,Coelorinchus,腔吻鱈屬,sheni,Coelorinchus sheni,鞍斑腔吻鱈;鱈魚,1
Animalia,動物界,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Gadiformes,鱈形目,Macrouridae,鼠尾鱈科,Coelorinchus,腔吻鱈屬,leptorhinus,Coelorinchus leptorhinus,窄吻腔吻鱈;鱈魚,1
Animalia,動物界,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Gadiformes,鱈形目,Macrouridae,鼠尾鱈科,Coelorinchus,腔吻鱈屬,brevirostris,Coelorinchus brevirostris,短吻腔吻鱈;鱈魚,1
Animalia,動物界,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Gadiformes,鱈形目,Bregmacerotidae,海鰗鰍科,Bregmaceros,犀鱈屬,pescadorus,Bregmaceros pescadorus,澎湖犀鱈;海鰗鰍,1
Animalia,動物界,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Cypriniformes,鯉形目,Cyprinidae,鯉科,Zacco,鱲屬,pachycephalus,Zacco pachycephalus,粗首鱲;紅貓;苦槽仔;闊嘴郎;溪哥仔,1
Animalia,動物界,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Cypriniformes,鯉形目,Cyprinidae,鯉科,Squalidus,銀鮈屬,iijimae,Squalidus iijimae,飯島氏銀鮈;臺灣銀鮈;車栓仔;飯島氏麻魚;台銀鮈;南風魚;飯島氏頜鬚鮈;臺灣頜鬚鮈,1
Animalia,動物界,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Cypriniformes,鯉形目,Cyprinidae,鯉科,Squalidus,銀鮈屬,banarescui,Squalidus banarescui,巴氏銀鮈;車栓仔;中台銀鮈;班氏頜鬚鮈,1
Animalia,動物界,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Cypriniformes,鯉形目,Cyprinidae,鯉科,Spinibarbus,倒刺魮屬,hollandi,Spinibarbus hollandi,何氏棘鲃;光倒刺鲃;更仔;留仔,1
Animalia,動物界,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Cypriniformes,鯉形目,Cyprinidae,鯉科,Pararasbora,副細鯽屬,moltrechti,Pararasbora moltrechti,臺灣副細鯽;臺灣白魚,1
Animalia,動物界,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Cypriniformes,鯉形目,Cyprinidae,鯉科,Onychostoma,白甲魚屬,alticorpus,Onychostoma alticorpus,高身鏟頜魚;高體白甲魚;高身鯝魚;赦鮸;鮸仔,1
Animalia,動物界,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Cypriniformes,鯉形目,Cyprinidae,鯉科,Microphysogobio,小鰾鮈屬,brevirostris,Microphysogobio brevirostris,短吻小鰾鮈;短吻棒花魚;短吻鐮柄魚;車栓仔,1
Animalia,動物界,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Cypriniformes,鯉形目,Cyprinidae,鯉科,Microphysogobio,小鰾鮈屬,alticorpus,Microphysogobio alticorpus,高身小鰾鮈;車栓仔;高身棒花魚;高身鐮柄魚,1
Animalia,動物界,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Cypriniformes,鯉形目,Cyprinidae,鯉科,Metzia,梅氏鯿屬,mesembrina,Metzia mesembrina,大鱗梅氏鯿;車栓仔;大鱗黃鯝魚;大鱗鱎;高木氏細鯿;大鱗細鯿;大鱗麥氏鯿,1
Animalia,動物界,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Cypriniformes,鯉形目,Cyprinidae,鯉科,Metzia,梅氏鯿屬,formosae,Metzia formosae,臺灣梅氏鯿;車栓仔;臺灣黃鯝魚;臺灣細鯿;臺灣麥氏鯿,1
Animalia,動物界,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Cypriniformes,鯉形目,Cyprinidae,鯉科,Gobiobotia,鰍鮀屬,intermedia,Gobiobotia intermedia,中間鰍鮀;八鬚鯉,1
Animalia,動物界,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Cypriniformes,鯉形目,Cyprinidae,鯉科,Gobiobotia,鰍鮀屬,cheni,Gobiobotia cheni,陳氏鰍鮀;臺灣鰍鮀;八鬚鯉,1
Animalia,動物界,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Cypriniformes,鯉形目,Cyprinidae,鯉科,Candidia,鬚鱲屬,pingtungensis,Candidia pingtungensis,屏東馬口魚,1
Animalia,動物界,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Cypriniformes,鯉形目,Cyprinidae,鯉科,Candidia,鬚鱲屬,barbatus,Candidia barbatus,臺灣馬口魚;臺灣鬚鱲;憨仔魚;一枝花;山鰱仔,1
Animalia,動物界,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Cypriniformes,鯉形目,Cyprinidae,鯉科,Aphyocypris,細鯽屬,kikuchii,Aphyocypris kikuchii,菊池氏細鯽;菊池細鯽;美達卡;Medaka(臺東地方俗名）;散魚仔;吉氏細鯽;臺細鯽;瘦魚;車栓仔;竹篙鑣,1
Animalia,動物界,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Cypriniformes,鯉形目,Cyprinidae,鯉科,Acrossocheilus,光唇魚屬,paradoxus,Acrossocheilus paradoxus,臺灣石;石賓光唇魚;石斑;石;秋斑,1
Animalia,動物界,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Cypriniformes,鯉形目,Balitoridae,平鰭鰍科,Sinogastromyzon,華吸鰍屬,puliensis,Sinogastromyzon puliensis,埔里中華爬岩鰍;埔里中華吸鰍;簸箕魚;木箕貼仔;石貼仔;棕簑貼,1
Animalia,動物界,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Cypriniformes,鯉形目,Balitoridae,平鰭鰍科,Sinogastromyzon,華吸鰍屬,nantaiensis,Sinogastromyzon nantaiensis,南臺中華爬岩鰍;南臺中華吸鰍;簸箕魚;木箕貼仔;石貼仔;棕簑貼,1
Animalia,動物界,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Cypriniformes,鯉形目,Balitoridae,平鰭鰍科,Hemimyzon,間吸鰍屬,taitungensis,Hemimyzon taitungensis,臺東間爬岩鰍;臺東間吸鰍;石貼仔,1
Animalia,動物界,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Cypriniformes,鯉形目,Balitoridae,平鰭鰍科,Hemimyzon,間吸鰍屬,sheni,Hemimyzon sheni,沈氏間爬岩鰍;沈氏間吸鰍;石貼仔,1
Animalia,動物界,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Cypriniformes,鯉形目,Balitoridae,平鰭鰍科,Hemimyzon,間吸鰍屬,formosanum,Hemimyzon formosanum,臺灣間爬岩鰍;臺灣間吸鰍;臺灣石爬子;石貼仔,1
Animalia,動物界,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Cypriniformes,鯉形目,Balitoridae,平鰭鰍科,Formosania,臺灣纓口屬,lacustre,Formosania lacustre,臺灣纓口鰍;鹿仔魚;花貼仔;石貼仔,1
Animalia,動物界,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Beryciformes,金眼鯛目,Holocentridae,金鱗魚科,Ostichthys,骨鰃屬,sheni,Ostichthys sheni,沈氏骨鱗魚;沈氏骨鰃;金鱗甲;鐵甲兵;瀾公妾;鐵線婆,1
Animalia,動物界,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Beryciformes,金眼鯛目,Holocentridae,金鱗魚科,Myripristis,鋸鱗魚屬,formosa,Myripristis formosa,臺灣松毬;美麗鋸鱗魚;厚殼仔;金鱗甲;鐵甲;鐵甲兵;瀾公妾;鐵線婆;大目仔,1
Animalia,動物界,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Beryciformes,金眼鯛目,Berycidae,金眼鯛科,Centroberyx,擬棘鯛屬,rubricaudus,Centroberyx rubricaudus,紅尾棘金眼鯛;金眼擬棘鯛;紅魚;紅大目仔;紅三角仔;紅皮刀;厚殼,1
Animalia,動物界,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Beloniformes,鶴鱵目,Hemiramphidae,鱵科,Hyporhamphus,下鱵魚屬,taiwanensis,Hyporhamphus taiwanensis,臺灣下鱵;臺灣下鱵魚;補網師;水針,1
Animalia,動物界,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Aulopiformes,仙女魚目,Synodontidae,合齒魚科,Synodus,狗母魚屬,taiwanensis,Synodus taiwanensis,臺灣狗母;臺灣狗母魚;狗母梭;錦鱗蜥魚,1
Animalia,動物界,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Anguilliformes,鰻形目,Synaphobranchidae,通鰓鰻科,Meadia,箭齒前肛鰻屬,roseni,Meadia roseni,羅氏箭齒前肛鰻;羅氏昏糯鰻,1
Animalia,動物界,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Anguilliformes,鰻形目,Synaphobranchidae,通鰓鰻科,Dysomma,前肛鰻屬,opisthoproctus,Dysomma opisthoproctus,後臀前肛鰻,1
Animalia,動物界,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Anguilliformes,鰻形目,Synaphobranchidae,通鰓鰻科,Dysomma,前肛鰻屬,longirostrum,Dysomma longirostrum,長吻前肛鰻,1
Animalia,動物界,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Anguilliformes,鰻形目,Ophichthidae,蛇鰻科,Xyrias,列齒鰻屬,chioui,Xyrias chioui,邱氏列齒鰻;硬骨篡,1
Animalia,動物界,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Anguilliformes,鰻形目,Ophichthidae,蛇鰻科,Ophichthus,蛇鰻屬,aphotistos,Ophichthus aphotistos,深海黑體蛇鰻;硬骨篡,1
Animalia,動物界,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Anguilliformes,鰻形目,Ophichthidae,蛇鰻科,Myrophis,油鰻屬,cheni,Myrophis cheni,陳氏油鰻;硬骨篡,1
Animalia,動物界,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Anguilliformes,鰻形目,Ophichthidae,蛇鰻科,Cirricaecula,無鰭蛇鰻屬,macdowelli,Cirricaecula macdowelli,麥氏無鰭蛇鰻;麥克氏無鰭蛇鰻;硬骨篡,1
Animalia,動物界,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Anguilliformes,鰻形目,Ophichthidae,蛇鰻科,Brachysomophis,短體鰻屬,longipinnis,Brachysomophis longipinnis,長鰭短體蛇鰻;長鰭短體鰻;鰻;硬骨篡,1
Animalia,動物界,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Anguilliformes,鰻形目,Muraenidae,鯙科,Gymnothorax,裸胸鱔屬,taiwanensis,Gymnothorax taiwanensis,臺灣裸胸鯙;錢鰻;薯鰻;虎鰻,1
Animalia,動物界,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Anguilliformes,鰻形目,Muraenidae,鯙科,Gymnothorax,裸胸鱔屬,shaoi,Gymnothorax shaoi,邵氏裸胸鯙;錢鰻;薯鰻;虎鰻,1
Animalia,動物界,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Anguilliformes,鰻形目,Muraenidae,鯙科,Gymnothorax,裸胸鱔屬,niphostigmus,Gymnothorax niphostigmus,雲花斑裸胸鯙;雪花斑裸胸鱔;錢鰻;薯鰻;虎鰻,1
Animalia,動物界,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Anguilliformes,鰻形目,Muraenidae,鯙科,Cirrimaxilla,頜鬚鱔屬,formosa,Cirrimaxilla formosa,臺灣鬍鯙;虎鰻;臺灣頜鬚鱔;錢鰻;薯鰻,1
Animalia,動物界,Arthropoda,節肢動物門,Maxillopoda,顎足綱,Sessilia,無柄目,Verrucidae,花籠科,Altiverruca,,longimandible,Altiverruca longimandible,,1
Animalia,動物界,Arthropoda,節肢動物門,Malacostraca,軟甲綱,Isopoda,等足目,Cymothoidae,,Ichthyoxenus,,fushanensis,Ichthyoxenus fushanensis,,1
Animalia,動物界,Arthropoda,節肢動物門,Malacostraca,軟甲綱,Isopoda,等足目,Cymothoidae,,Ichthyoxenus,,formosanus,Ichthyoxenus formosanus,,1
Animalia,動物界,Arthropoda,節肢動物門,Malacostraca,軟甲綱,Isopoda,等足目,Cirolanidae,,Bathynomus,,decemspinosus,Bathynomus decemspinosus,,1
Animalia,動物界,Arthropoda,節肢動物門,Malacostraca,軟甲綱,Isopoda,等足目,Bopyridae,,Ione,,taiwanensis,Ione taiwanensis,,1
Animalia,動物界,Arthropoda,節肢動物門,Malacostraca,軟甲綱,Isopoda,等足目,Aegidae,,Aega,,falcata,Aega falcata,,1
Animalia,動物界,Arthropoda,節肢動物門,Malacostraca,軟甲綱,Decapoda,十足目,Upogebiidae,螻姑蝦科,Upogebia,,takonesis,Upogebia takonesis,,1
Animalia,動物界,Arthropoda,節肢動物門,Malacostraca,軟甲綱,Decapoda,十足目,Upogebiidae,螻姑蝦科,Upogebia,,edentata,Upogebia edentata,,1
Animalia,動物界,Arthropoda,節肢動物門,Malacostraca,軟甲綱,Decapoda,十足目,Stylodactylidae,,Bathystylodactylus,,inflatus,Bathystylodactylus inflatus,,1
Animalia,動物界,Arthropoda,節肢動物門,Malacostraca,軟甲綱,Decapoda,十足目,Sicyoniidae,單肢蝦科,Sicyonia,,sp. nov. 2,Sicyonia sp. nov. 2,,1
Animalia,動物界,Arthropoda,節肢動物門,Malacostraca,軟甲綱,Decapoda,十足目,Potamidae,溪蟹科,Geothelphusa,,albogilva,Geothelphusa albogilva,黃灰澤蟹,1
Animalia,動物界,Arthropoda,節肢動物門,Malacostraca,軟甲綱,Decapoda,十足目,Pilumnidae,毛刺蟹科,Cryptopilumnus,,taiwanensis,Cryptopilumnus taiwanensis,,1
Animalia,動物界,Arthropoda,節肢動物門,Malacostraca,軟甲綱,Decapoda,十足目,Pandalidae,長額蝦科,Plesionika,,yui,Plesionika yui,,1
Animalia,動物界,Arthropoda,節肢動物門,Malacostraca,軟甲綱,Decapoda,十足目,Pandalidae,長額蝦科,Plesionika,,taiwanica,Plesionika taiwanica,,1
Animalia,動物界,Arthropoda,節肢動物門,Malacostraca,軟甲綱,Decapoda,十足目,Pandalidae,長額蝦科,Plesionika,,sp.nov. 4,Plesionika sp.nov. 4,,1
Animalia,動物界,Arthropoda,節肢動物門,Malacostraca,軟甲綱,Decapoda,十足目,Pandalidae,長額蝦科,Pandalus,,formosanus,Pandalus formosanus,,1
Animalia,動物界,Arthropoda,節肢動物門,Malacostraca,軟甲綱,Decapoda,十足目,Pandalidae,長額蝦科,Pandalus,,chani,Pandalus chani,,1
Animalia,動物界,Arthropoda,節肢動物門,Malacostraca,軟甲綱,Decapoda,十足目,Palinuridae,龍蝦科,Scyllarus,,formosanus,Scyllarus formosanus,,1
Animalia,動物界,Arthropoda,節肢動物門,Malacostraca,軟甲綱,Decapoda,十足目,Ocypodidae,沙蟹科,Uca,,formosensis,Uca formosensis,臺灣招潮蟹;鉸刀剪;大栱蟹,1
Animalia,動物界,Arthropoda,節肢動物門,Malacostraca,軟甲綱,Decapoda,十足目,Ocypodidae,沙蟹科,Ilyoplax,,formosensis,Ilyoplax formosensis,臺灣泥蟹,1
Animalia,動物界,Arthropoda,節肢動物門,Malacostraca,軟甲綱,Decapoda,十足目,Nephropidae,海螯蝦科,Metanephrops,,formosanus,Metanephrops formosanus,,1
Animalia,動物界,Arthropoda,節肢動物門,Malacostraca,軟甲綱,Decapoda,十足目,Nephropidae,海螯蝦科,Metanephrops,,armatus,Metanephrops armatus,,1
Animalia,動物界,Arthropoda,節肢動物門,Malacostraca,軟甲綱,Decapoda,十足目,Lithodidae,石蟹科,Lithodes,石蟹屬,formosae,Lithodes formosae,臺灣石蟹,1
Animalia,動物界,Arthropoda,節肢動物門,Malacostraca,軟甲綱,Decapoda,十足目,Grapsidae,方蟹科,Platyeriocheir,,formosa,Platyeriocheir formosa,臺灣扁絨螯蟹;青毛蟹,1
Animalia,動物界,Arthropoda,節肢動物門,Malacostraca,軟甲綱,Decapoda,十足目,Galatheidae,鎧甲蝦科,Munidopsis,仿刺鎧蝦屬,hirsutissima,Munidopsis hirsutissima,濃毛仿刺鎧蝦,1
Animalia,動物界,Arthropoda,節肢動物門,Malacostraca,軟甲綱,Decapoda,十足目,Galatheidae,鎧甲蝦科,Munidopsis,仿刺鎧蝦屬,granosa,Munidopsis granosa,顆粒仿刺鎧蝦,1
